onset	duration	nwb_table	visited_arm	epoch_name	behavioral_paradigm	environment	manipulation	peak_time	peak_normed_power	peak_frequencies	ripple_durations	peak_amplitudes	label
13421.0	1.0	SleepStates											QWake_noRipples_ThDt
13424.0	0.0	SleepStates											QWake_ThDt
13424.0	0.0	SleepStates											QWake_noRipples_ThDt
13427.0	2.0	SleepStates											QWake_ThDt
13427.0	2.0	SleepStates											QWake_noRipples_ThDt
13430.0	4.0	SleepStates											WAKEtheta_ThDt
13435.0	1.0	SleepStates											QWake_ThDt
13435.0	1.0	SleepStates											QWake_noRipples_ThDt
13436.0	1.0	SleepStates											WAKEtheta_ThDt
13438.0	1.0	SleepStates											QWake_ThDt
13438.0	1.0	SleepStates											QWake_noRipples_ThDt
13439.0	1.0	SleepStates											WAKEtheta_ThDt
13441.0	0.0	SleepStates											QWake_ThDt
13441.0	0.0	SleepStates											QWake_noRipples_ThDt
13442.0	3.0	SleepStates											WAKEtheta_ThDt
13444.0	4.0	SleepStates											QWake_ThDt
13444.0	4.0	SleepStates											QWake_noRipples_ThDt
13448.0	2.0	SleepStates											WAKEtheta_ThDt
13452.0	7.0	SleepStates											QWake_ThDt
13452.0	7.0	SleepStates											QWake_noRipples_ThDt
13454.0	1.0	SleepStates											WAKEtheta_ThDt
13457.0	0.0	SleepStates											WAKEtheta_ThDt
13460.0	1.0	SleepStates											WAKEtheta_ThDt
13461.0	2.0	SleepStates											QWake_ThDt
13461.0	2.0	SleepStates											QWake_noRipples_ThDt
13463.0	4.0	SleepStates											WAKEtheta_ThDt
13465.0	0.0	SleepStates											QWake_ThDt
13465.0	0.0	SleepStates											QWake_noRipples_ThDt
13467.0	7.0	SleepStates											QWake_ThDt
13467.0	7.0	SleepStates											QWake_noRipples_ThDt
13475.0	2.0	SleepStates											WAKEtheta_ThDt
13478.0	2.0	SleepStates											QWake_ThDt
13478.0	2.0	SleepStates											QWake_noRipples_ThDt
13479.0	0.0	SleepStates											WAKEtheta_ThDt
13480.939199999999	0.020000000000436557	RippleTimeIntervals						13480.9496	5.035129522438319	154.58063827573747	0.020000000000436557	1371.505528053758	
13482.0	1.0	SleepStates											WAKEtheta_ThDt
13482.0	0.0	SleepStates											QWake_ThDt
13482.0	0.0	SleepStates											QWake_noRipples_ThDt
13484.0	1.0	SleepStates											QWake_ThDt
13484.0	1.0	SleepStates											QWake_noRipples_ThDt
13486.156799999999	0.03360000000066066	RippleTimeIntervals						13486.168	4.685232002208869	164.66106218713904	0.03360000000066066	1163.9977645845775	
13487.0	7.0	SleepStates											QWake_ThDt
13487.0	7.0	SleepStates											QWake_noRipples_ThDt
13495.0	1.0	SleepStates											WAKEtheta_ThDt
13497.0	0.0	SleepStates											QWake_ThDt
13497.0	0.0	SleepStates											QWake_noRipples_ThDt
13497.9016	0.03600000000005821	RippleTimeIntervals						13497.9128	4.593148731898076	152.42709707444135	0.03600000000005821	1315.9457057929742	
13498.069599999999	0.03920000000107393	RippleTimeIntervals						13498.0904	6.949386979826103	161.3709629905537	0.03920000000107393	1411.5273942864894	
13499.0	0.0	SleepStates											WAKEtheta_ThDt
13501.0	1.0	SleepStates											WAKEtheta_ThDt
13502.0	5.0	SleepStates											QWake_ThDt
13502.0	5.0	SleepStates											QWake_noRipples_ThDt
13508.0	2.0	SleepStates											WAKEtheta_ThDt
13510.0	1.0	SleepStates											QWake_ThDt
13510.0	1.0	SleepStates											QWake_noRipples_ThDt
13512.0	26.0	SleepStates											NREMstate
13512.0	8.0	SleepStates											NREM_ThDt
13512.0	8.0	SleepStates											NREM_noRipples_ThDt
13520.9808	0.02080000000023574	RippleTimeIntervals						13520.9936	3.511296650196305	133.88046079853814	0.02080000000023574	1400.4026199961215	
13523.0	0.0	SleepStates											NREM_ThDt
13523.0	0.0	SleepStates											NREM_noRipples_ThDt
13526.0	4.0	SleepStates											NREM_ThDt
13526.0	4.0	SleepStates											NREM_noRipples_ThDt
13532.0	0.0	SleepStates											NREM_ThDt
13532.0	0.0	SleepStates											NREM_noRipples_ThDt
13534.0	4.0	SleepStates											NREM_ThDt
13534.0	4.0	SleepStates											NREM_noRipples_ThDt
13539.0	13.0	SleepStates											WAKEstate
13539.0	13.0	SleepStates											WAKEnontheta
13540.0	0.0	SleepStates											WAKEtheta_ThDt
13541.0	2.0	SleepStates											QWake_ThDt
13541.0	2.0	SleepStates											QWake_noRipples_ThDt
13543.0	3.0	SleepStates											WAKEtheta_ThDt
13548.0	1.0	SleepStates											WAKEtheta_ThDt
13549.0	3.0	SleepStates											QWake_ThDt
13549.0	3.0	SleepStates											QWake_noRipples_ThDt
13551.0	1.0	SleepStates											WAKEtheta_ThDt
13553.0	11.0	SleepStates											NREMstate
13554.0	10.0	SleepStates											NREM_ThDt
13554.0	10.0	SleepStates											NREM_noRipples_ThDt
13559.548799999999	0.028800000000046566	RippleTimeIntervals						13559.5664	3.5585284707931155	137.50842887246432	0.028800000000046566	1222.197282667227	
13565.0	83.0	SleepStates											WAKEstate
13565.0	83.0	SleepStates											WAKEnontheta
13565.0	1.0	SleepStates											QWake_ThDt
13565.0	1.0	SleepStates											QWake_noRipples_ThDt
13567.0	3.0	SleepStates											WAKEtheta_ThDt
13567.388799999999	0.0272000000004482	RippleTimeIntervals						13567.3992	5.728028940266821	158.05520982281175	0.0272000000004482	1312.1550517837375	
13568.0	12.0	SleepStates											QWake_ThDt
13568.0	12.0	SleepStates											QWake_noRipples_ThDt
13581.0	0.0	SleepStates											WAKEtheta_ThDt
13582.0	3.0	SleepStates											QWake_ThDt
13582.0	3.0	SleepStates											QWake_noRipples_ThDt
13584.0	6.0	SleepStates											WAKEtheta_ThDt
13589.0	0.0	SleepStates											QWake_ThDt
13589.0	0.0	SleepStates											QWake_noRipples_ThDt
13591.0	4.0	SleepStates											QWake_ThDt
13591.0	4.0	SleepStates											QWake_noRipples_ThDt
13591.838399999999	0.03280000000086147	RippleTimeIntervals						13591.8552	6.876500288498253	152.06684109593837	0.03280000000086147	1639.7684792725213	
13597.0	5.0	SleepStates											QWake_ThDt
13597.0	5.0	SleepStates											QWake_noRipples_ThDt
13598.0	0.0	SleepStates											WAKEtheta_ThDt
13602.076	0.023199999999633292	RippleTimeIntervals						13602.092799999999	4.118104500414512	156.79793197744584	0.023199999999633292	1190.6462257468227	
13603.0	0.0	SleepStates											WAKEtheta_ThDt
13604.0	1.0	SleepStates											QWake_ThDt
13604.0	1.0	SleepStates											QWake_noRipples_ThDt
13605.0	0.0	SleepStates											WAKEtheta_ThDt
13607.0	4.0	SleepStates											QWake_ThDt
13607.0	4.0	SleepStates											QWake_noRipples_ThDt
13608.6448	0.026399999998830026	RippleTimeIntervals						13608.6584	5.907695046309198	168.1251879799156	0.026399999998830026	1423.04633603879	
13608.7824	0.06480000000010477	RippleTimeIntervals						13608.8432	4.4642102312144045	151.1144213899652	0.06480000000010477	1263.4138315100108	
13611.0	2.0	SleepStates											WAKEtheta_ThDt
13613.0	6.0	SleepStates											QWake_ThDt
13613.0	6.0	SleepStates											QWake_noRipples_ThDt
13613.961599999999	0.023199999999633292	RippleTimeIntervals						13613.975199999999	4.253709127535035	144.12696907653475	0.023199999999633292	1352.9410716166083	
13614.1888	0.021600000000034925	RippleTimeIntervals						13614.199999999999	5.883393557945948	150.3127785175755	0.021600000000034925	1481.8761001285532	
13615.0	0.0	SleepStates											WAKEtheta_ThDt
13615.931999999999	0.028000000000247383	RippleTimeIntervals						13615.952	8.950678398568797	157.1247621891448	0.028000000000247383	2137.946348366259	
13616.047999999999	0.05680000000029395	RippleTimeIntervals						13616.061599999999	5.958477802670636	167.65070846942925	0.05680000000029395	1326.5799558059189	
13620.0	1.0	SleepStates											WAKEtheta_ThDt
13621.0	4.0	SleepStates											QWake_ThDt
13621.0	4.0	SleepStates											QWake_noRipples_ThDt
13625.0	2.0	SleepStates											WAKEtheta_ThDt
13629.0	4.0	SleepStates											QWake_ThDt
13629.0	4.0	SleepStates											QWake_noRipples_ThDt
13631.0	0.0	SleepStates											WAKEtheta_ThDt
13633.0	1.0	SleepStates											WAKEtheta_ThDt
13635.0	5.0	SleepStates											QWake_ThDt
13635.0	5.0	SleepStates											QWake_noRipples_ThDt
13641.0	2.0	SleepStates											WAKEtheta_ThDt
13643.0	5.0	SleepStates											QWake_ThDt
13643.0	5.0	SleepStates											QWake_noRipples_ThDt
13646.184799999999	0.0319999999992433	RippleTimeIntervals						13646.1968	8.526498672421406	149.93987045851208	0.0319999999992433	1743.769587957355	
13649.0	20.0	SleepStates											NREMstate
13649.0	2.0	SleepStates											NREM_ThDt
13649.0	2.0	SleepStates											NREM_noRipples_ThDt
13654.0	8.0	SleepStates											NREM_ThDt
13654.0	8.0	SleepStates											NREM_noRipples_ThDt
13664.0	2.0	SleepStates											NREM_ThDt
13664.0	2.0	SleepStates											NREM_noRipples_ThDt
13670.0	48.0	SleepStates											WAKEstate
13670.0	48.0	SleepStates											WAKEnontheta
13670.0	4.0	SleepStates											QWake_ThDt
13670.0	4.0	SleepStates											QWake_noRipples_ThDt
13670.0	1.0	SleepStates											WAKEtheta_ThDt
13673.0	0.0	SleepStates											WAKEtheta_ThDt
13675.0	2.0	SleepStates											WAKEtheta_ThDt
13676.0	3.0	SleepStates											QWake_ThDt
13676.0	3.0	SleepStates											QWake_noRipples_ThDt
13680.0	0.0	SleepStates											WAKEtheta_ThDt
13681.0	10.0	SleepStates											QWake_ThDt
13681.0	10.0	SleepStates											QWake_noRipples_ThDt
13683.8944	0.023199999999633292	RippleTimeIntervals						13683.9056	5.201957728451394	141.17138832568236	0.023199999999633292	1468.0709255395216	
13683.9936	0.046399999999266583	RippleTimeIntervals						13684.026399999999	7.426570032573188	159.6648584787384	0.046399999999266583	1532.779702143584	
13688.802399999999	0.028800000000046566	RippleTimeIntervals						13688.8128	4.322792586811251	169.09933037599637	0.028800000000046566	1244.756536846116	
13690.0	0.0	SleepStates											WAKEtheta_ThDt
13691.431199999999	0.04800000000068394	RippleTimeIntervals						13691.448	7.704809057818627	146.49052913682718	0.04800000000068394	1899.5592924726886	
13692.0	1.0	SleepStates											WAKEtheta_ThDt
13693.0	9.0	SleepStates											QWake_ThDt
13693.0	9.0	SleepStates											QWake_noRipples_ThDt
13697.0	1.0	SleepStates											WAKEtheta_ThDt
13704.0	3.0	SleepStates											WAKEtheta_ThDt
13707.0	0.0	SleepStates											QWake_ThDt
13707.0	0.0	SleepStates											QWake_noRipples_ThDt
13709.0	9.0	SleepStates											QWake_ThDt
13709.0	9.0	SleepStates											QWake_noRipples_ThDt
13712.0	0.0	SleepStates											WAKEtheta_ThDt
13719.0	11.0	SleepStates											NREMstate
13719.0	8.0	SleepStates											NREM_ThDt
13719.0	8.0	SleepStates											NREM_noRipples_ThDt
13729.0	1.0	SleepStates											NREM_ThDt
13729.0	1.0	SleepStates											NREM_noRipples_ThDt
13730.9064	0.023999999999432475	RippleTimeIntervals						13730.9208	6.648790795730859	178.55504971258935	0.023999999999432475	1419.9024454307746	
13731.0	71.0	SleepStates											WAKEstate
13731.0	71.0	SleepStates											WAKEnontheta
13731.0	3.0	SleepStates											QWake_ThDt
13731.0	3.0	SleepStates											QWake_noRipples_ThDt
13735.0	2.0	SleepStates											WAKEtheta_ThDt
13738.0	4.0	SleepStates											QWake_ThDt
13738.0	4.0	SleepStates											QWake_noRipples_ThDt
13740.6192	0.07120000000031723	RippleTimeIntervals						13740.6304	5.146571108993158	148.38549123238454	0.07120000000031723	1359.6084847622108	
13742.287999999999	0.031200000001263106	RippleTimeIntervals						13742.3	7.201062178782784	147.88348307454547	0.031200000001263106	1591.9618463714896	
13744.0	1.0	SleepStates											WAKEtheta_ThDt
13745.0	2.0	SleepStates											QWake_ThDt
13745.0	2.0	SleepStates											QWake_noRipples_ThDt
13750.0	1.0	SleepStates											WAKEtheta_ThDt
13754.0	4.0	SleepStates											QWake_ThDt
13754.0	4.0	SleepStates											QWake_noRipples_ThDt
13755.0	0.0	SleepStates											WAKEtheta_ThDt
13759.0	1.0	SleepStates											WAKEtheta_ThDt
13759.7424	0.021600000000034925	RippleTimeIntervals						13759.7536	6.346325840268864	168.4357298003345	0.021600000000034925	1333.0065877946392	
13761.0	5.0	SleepStates											QWake_ThDt
13761.0	5.0	SleepStates											QWake_noRipples_ThDt
13765.0	4.0	SleepStates											WAKEtheta_ThDt
13768.0	4.0	SleepStates											QWake_ThDt
13768.0	4.0	SleepStates											QWake_noRipples_ThDt
13773.0	1.0	SleepStates											WAKEtheta_ThDt
13774.0	2.0	SleepStates											QWake_ThDt
13774.0	2.0	SleepStates											QWake_noRipples_ThDt
13776.0	1.0	SleepStates											WAKEtheta_ThDt
13783.0	1.0	SleepStates											QWake_ThDt
13783.0	1.0	SleepStates											QWake_noRipples_ThDt
13784.127199999999	0.060800000001108856	RippleTimeIntervals						13784.1672	4.627327653843402	155.02417256449593	0.060800000001108856	1341.3450453467988	
13787.0	1.0	SleepStates											QWake_ThDt
13787.0	1.0	SleepStates											QWake_noRipples_ThDt
13791.0	3.0	SleepStates											WAKEtheta_ThDt
13792.0	0.0	SleepStates											QWake_ThDt
13792.0	0.0	SleepStates											QWake_noRipples_ThDt
13795.0	0.0	SleepStates											QWake_ThDt
13795.0	0.0	SleepStates											QWake_noRipples_ThDt
13796.0	3.0	SleepStates											WAKEtheta_ThDt
13799.0	0.0	SleepStates											QWake_ThDt
13799.0	0.0	SleepStates											QWake_noRipples_ThDt
13801.0	1.0	SleepStates											QWake_ThDt
13801.0	1.0	SleepStates											QWake_noRipples_ThDt
13801.0	0.0	SleepStates											WAKEtheta_ThDt
13803.0	11.0	SleepStates											NREMstate
13804.0	9.0	SleepStates											NREM_ThDt
13804.0	9.0	SleepStates											NREM_noRipples_ThDt
13815.0	69.0	SleepStates											WAKEstate
13815.0	69.0	SleepStates											WAKEnontheta
13815.0	2.0	SleepStates											WAKEtheta_ThDt
13815.0	1.0	SleepStates											QWake_ThDt
13815.0	1.0	SleepStates											QWake_noRipples_ThDt
13819.0	1.0	SleepStates											QWake_ThDt
13819.0	1.0	SleepStates											QWake_noRipples_ThDt
13822.0	0.0	SleepStates											WAKEtheta_ThDt
13824.0	7.0	SleepStates											WAKEtheta_ThDt
13833.0	5.0	SleepStates											QWake_ThDt
13833.0	5.0	SleepStates											QWake_noRipples_ThDt
13839.0	10.0	SleepStates											WAKEtheta_ThDt
13842.0	1.0	SleepStates											QWake_ThDt
13842.0	1.0	SleepStates											QWake_noRipples_ThDt
13845.0	1.0	SleepStates											QWake_ThDt
13845.0	1.0	SleepStates											QWake_noRipples_ThDt
13850.0	0.0	SleepStates											QWake_ThDt
13850.0	0.0	SleepStates											QWake_noRipples_ThDt
13852.0	3.0	SleepStates											WAKEtheta_ThDt
13852.0	1.0	SleepStates											QWake_ThDt
13852.0	1.0	SleepStates											QWake_noRipples_ThDt
13856.0	2.0	SleepStates											QWake_ThDt
13856.0	2.0	SleepStates											QWake_noRipples_ThDt
13858.0	4.0	SleepStates											WAKEtheta_ThDt
13863.0	3.0	SleepStates											QWake_ThDt
13863.0	3.0	SleepStates											QWake_noRipples_ThDt
13868.0	6.0	SleepStates											QWake_ThDt
13868.0	6.0	SleepStates											QWake_noRipples_ThDt
13868.0	0.0	SleepStates											WAKEtheta_ThDt
13874.0	5.0	SleepStates											WAKEtheta_ThDt
13878.0	0.0	SleepStates											QWake_ThDt
13878.0	0.0	SleepStates											QWake_noRipples_ThDt
13880.0	0.0	SleepStates											QWake_ThDt
13880.0	0.0	SleepStates											QWake_noRipples_ThDt
13882.0	0.0	SleepStates											WAKEtheta_ThDt
13882.0	0.0	SleepStates											QWake_ThDt
13882.0	0.0	SleepStates											QWake_noRipples_ThDt
13884.0	0.0	SleepStates											QWake_ThDt
13884.0	0.0	SleepStates											QWake_noRipples_ThDt
13885.0	15.0	SleepStates											NREMstate
13885.0	14.0	SleepStates											NREM_ThDt
13885.0	14.0	SleepStates											NREM_noRipples_ThDt
13901.0	150.0	SleepStates											WAKEstate
13901.0	150.0	SleepStates											WAKEnontheta
13901.0	1.0	SleepStates											QWake_ThDt
13901.0	1.0	SleepStates											QWake_noRipples_ThDt
13903.0	9.0	SleepStates											WAKEtheta_ThDt
13912.0	0.0	SleepStates											QWake_ThDt
13912.0	0.0	SleepStates											QWake_noRipples_ThDt
13914.0	3.0	SleepStates											QWake_ThDt
13914.0	3.0	SleepStates											QWake_noRipples_ThDt
13918.0	3.0	SleepStates											WAKEtheta_ThDt
13922.0	0.0	SleepStates											QWake_ThDt
13922.0	0.0	SleepStates											QWake_noRipples_ThDt
13923.0	1.0	SleepStates											WAKEtheta_ThDt
13924.4952	0.021600000000034925	RippleTimeIntervals						13924.5096	6.588340231568073	151.78124028570156	0.021600000000034925	1593.8360098002715	
13925.0	8.0	SleepStates											QWake_ThDt
13925.0	8.0	SleepStates											QWake_noRipples_ThDt
13926.0	1.0	SleepStates											WAKEtheta_ThDt
13930.0	2.0	SleepStates											WAKEtheta_ThDt
13934.0	17.0	SleepStates											WAKEtheta_ThDt
13934.5808	0.030399999999644933	RippleTimeIntervals						13934.6032	9.942896725385665	150.7839878286905	0.030399999999644933	1998.5905459883015	
13935.039999999999	0.02480000000105065	RippleTimeIntervals						13935.0536	8.27428669313618	166.4116918839651	0.02480000000105065	1341.735182902248	
13936.0	0.0	SleepStates											QWake_ThDt
13936.0	0.0	SleepStates											QWake_noRipples_ThDt
13936.9232	0.023999999999432475	RippleTimeIntervals						13936.936	5.901728683912718	169.56595880611408	0.023999999999432475	1291.7417672576862	
13938.0	0.0	SleepStates											QWake_ThDt
13938.0	0.0	SleepStates											QWake_noRipples_ThDt
13942.163999999999	0.028800000000046566	RippleTimeIntervals						13942.1816	5.207882021012503	176.98583598407367	0.028800000000046566	1018.5515045851154	
13942.688	0.02719999999862921	RippleTimeIntervals						13942.707199999999	9.083352507072737	149.62145828216143	0.02719999999862921	1990.431231986231	
13942.8792	0.030399999999644933	RippleTimeIntervals						13942.8912	5.156781846363768	143.14734089400264	0.030399999999644933	1340.1908824638697	
13943.008	0.04159999999865249	RippleTimeIntervals						13943.016	5.51899464143275	144.70799872854118	0.04159999999865249	1632.168967673282	
13943.1032	0.028800000000046566	RippleTimeIntervals						13943.114399999999	7.508463410746813	153.82565243028833	0.028800000000046566	1566.6891012521908	
13950.2848	0.026400000000649015	RippleTimeIntervals						13950.300799999999	4.364026908245847	149.99760041652848	0.026400000000649015	1126.679054386999	
13951.525599999999	0.022399999999834108	RippleTimeIntervals						13951.5368	6.5114767523364545	164.660829845092	0.022399999999834108	1383.7707338887599	
13952.0	4.0	SleepStates											QWake_ThDt
13952.0	4.0	SleepStates											QWake_noRipples_ThDt
13953.0	7.0	SleepStates											WAKEtheta_ThDt
13958.0	0.0	SleepStates											QWake_ThDt
13958.0	0.0	SleepStates											QWake_noRipples_ThDt
13960.0	3.0	SleepStates											QWake_ThDt
13960.0	3.0	SleepStates											QWake_noRipples_ThDt
13966.0	3.0	SleepStates											WAKEtheta_ThDt
13966.0	0.0	SleepStates											QWake_ThDt
13966.0	0.0	SleepStates											QWake_noRipples_ThDt
13968.0	3.0	SleepStates											QWake_ThDt
13968.0	3.0	SleepStates											QWake_noRipples_ThDt
13969.267199999998	0.02480000000105065	RippleTimeIntervals						13969.2784	3.969905703792145	132.42553249144916	0.02480000000105065	1463.1233523261888	
13971.0	23.0	SleepStates											WAKEtheta_ThDt
13987.0	0.0	SleepStates											QWake_ThDt
13987.0	0.0	SleepStates											QWake_noRipples_ThDt
13993.0	1.0	SleepStates											QWake_ThDt
13993.0	1.0	SleepStates											QWake_noRipples_ThDt
13996.0	1.0	SleepStates											WAKEtheta_ThDt
13998.0	1.0	SleepStates											QWake_ThDt
13998.0	1.0	SleepStates											QWake_noRipples_ThDt
14000.0	2.0	SleepStates											WAKEtheta_ThDt
14003.0	1.0	SleepStates											QWake_ThDt
14003.0	1.0	SleepStates											QWake_noRipples_ThDt
14004.0	9.0	SleepStates											WAKEtheta_ThDt
14006.6744	0.03679999999985739	RippleTimeIntervals						14006.6912	9.021204744778467	160.12234849223483	0.03679999999985739	1740.5951944599801	
14006.794399999999	0.025600000000849832	RippleTimeIntervals						14006.803199999998	6.35075061112167	148.91256548154547	0.025600000000849832	1522.0965448403463	
14008.0	0.0	SleepStates											QWake_ThDt
14008.0	0.0	SleepStates											QWake_noRipples_ThDt
14010.9376	0.022399999999834108	RippleTimeIntervals						14010.947999999999	6.156132121544596	151.46975114017565	0.022399999999834108	1421.6020000414835	
14014.0	0.0	SleepStates											QWake_ThDt
14014.0	0.0	SleepStates											QWake_noRipples_ThDt
14016.0	5.0	SleepStates											WAKEtheta_ThDt
14021.0	1.0	SleepStates											QWake_ThDt
14021.0	1.0	SleepStates											QWake_noRipples_ThDt
14022.3656	0.023199999999633292	RippleTimeIntervals						14022.3792	3.728116096799945	170.44390158389228	0.023199999999633292	794.0130834538544	
14023.0	4.0	SleepStates											WAKEtheta_ThDt
14028.0	4.0	SleepStates											QWake_ThDt
14028.0	4.0	SleepStates											QWake_noRipples_ThDt
14030.0	0.0	SleepStates											WAKEtheta_ThDt
14032.2712	0.021600000000034925	RippleTimeIntervals						14032.2784	3.51513390315595	152.0199923051767	0.021600000000034925	1213.6446943166777	
14034.0	4.0	SleepStates											WAKEtheta_ThDt
14034.0	0.0	SleepStates											QWake_ThDt
14034.0	0.0	SleepStates											QWake_noRipples_ThDt
14039.0	6.0	SleepStates											QWake_ThDt
14039.0	6.0	SleepStates											QWake_noRipples_ThDt
14040.0	0.0	SleepStates											WAKEtheta_ThDt
14046.0	2.0	SleepStates											WAKEtheta_ThDt
14048.0	1.0	SleepStates											QWake_ThDt
14048.0	1.0	SleepStates											QWake_noRipples_ThDt
14050.0	0.0	SleepStates											WAKEtheta_ThDt
14051.0	0.0	SleepStates											QWake_ThDt
14051.0	0.0	SleepStates											QWake_noRipples_ThDt
14051.7776	0.031199999999444117	RippleTimeIntervals						14051.794399999999	6.4098814209460215	155.02423074264806	0.031199999999444117	1287.953760470836	
14051.991199999999	0.02480000000105065	RippleTimeIntervals						14052.004799999999	7.138381500719977	148.21191393630963	0.02480000000105065	1943.6010019929754	
14052.0	442.0	SleepStates											NREMstate
14052.0	2.0	SleepStates											NREM_ThDt
14052.0	2.0	SleepStates											NREM_noRipples_ThDt
14052.1168	0.02080000000023574	RippleTimeIntervals						14052.1304	7.39606045015472	151.74935198823064	0.02080000000023574	1866.7473878128035	
14054.7352	0.03440000000045984	RippleTimeIntervals						14054.7472	6.44426752032389	145.4945717920039	0.03440000000045984	1882.3874913174309	
14054.9056	0.026399999998830026	RippleTimeIntervals						14054.9208	8.671969649921657	153.73776394514258	0.026399999998830026	1637.0623745711964	
14058.0	1.0	SleepStates											NREM_ThDt
14058.0	1.0	SleepStates											NREM_noRipples_ThDt
14059.171199999999	0.0272000000004482	RippleTimeIntervals						14059.184799999999	5.53913215088016	149.70750673364557	0.0272000000004482	1860.6757773526529	
14061.475999999999	0.03840000000127475	RippleTimeIntervals						14061.490399999999	6.710986884981539	150.1723937100951	0.03840000000127475	1666.6095253134754	
14064.0	5.0	SleepStates											NREM_ThDt
14064.0	5.0	SleepStates											NREM_noRipples_ThDt
14064.9816	0.030399999999644933	RippleTimeIntervals						14064.9952	11.265274603195218	164.24615302257567	0.030399999999644933	2023.083810066216	
14065.5	0.03600000000005821	RippleTimeIntervals						14065.519199999999	10.19770645662886	162.55694944923334	0.03600000000005821	1700.8541229895034	
14065.66	0.03679999999985739	RippleTimeIntervals						14065.6736	6.4482422583761565	144.0144879189469	0.03679999999985739	1651.4494579185164	
14071.491199999999	0.0272000000004482	RippleTimeIntervals						14071.508	8.377770392607758	161.78597331840072	0.0272000000004482	1700.1897995825723	
14071.736799999999	0.03200000000106229	RippleTimeIntervals						14071.758399999999	11.281006235423968	158.30152629902824	0.03200000000106229	1992.0073622858627	
14073.0	4.0	SleepStates											NREM_ThDt
14073.0	4.0	SleepStates											NREM_noRipples_ThDt
14073.388799999999	0.031200000001263106	RippleTimeIntervals						14073.4048	3.939455355284607	130.22269887852596	0.031200000001263106	1336.2617670794352	
14074.5008	0.037599999999656575	RippleTimeIntervals						14074.512799999999	4.952542628458561	145.77135731522867	0.037599999999656575	1352.0197848954258	
14074.9848	0.032799999999042484	RippleTimeIntervals						14075.0032	10.885660444804769	158.56016468552784	0.032799999999042484	1661.0975275091944	
14075.3904	0.0319999999992433	RippleTimeIntervals						14075.408	10.002428154187125	148.8397790388645	0.0319999999992433	1862.5965717724666	
14080.0	22.0	SleepStates											NREM_ThDt
14080.0	22.0	SleepStates											NREM_noRipples_ThDt
14082.831199999999	0.026400000000649015	RippleTimeIntervals						14082.844	9.341388073049375	151.2904697752595	0.026400000000649015	2019.3104577074796	
14084.3856	0.05199999999967986	RippleTimeIntervals						14084.42	9.897644603551118	155.08093924794895	0.05199999999967986	1700.7356502044909	
14084.5656	0.023199999999633292	RippleTimeIntervals						14084.576799999999	3.5891686014812545	128.29636982740996	0.023199999999633292	1529.347467580437	
14087.3216	0.03440000000045984	RippleTimeIntervals						14087.337599999999	7.566527824875115	134.7665581522122	0.03440000000045984	1921.5906935112077	
14091.997599999999	0.03200000000106229	RippleTimeIntervals						14092.0104	8.088660904288401	157.61498649196756	0.03200000000106229	1972.5301303198448	
14094.490399999999	0.047200000000884756	RippleTimeIntervals						14094.504799999999	7.600478557657361	146.71171246586556	0.047200000000884756	1570.494765609176	
14094.649599999999	0.035200000000259024	RippleTimeIntervals						14094.6616	10.867413713959003	163.35499120517494	0.035200000000259024	2000.5419160546523	
14094.8992	0.0455999999994674	RippleTimeIntervals						14094.923999999999	6.0363513492752	160.33794875693692	0.0455999999994674	1162.5019710091062	
14095.274399999998	0.042400000000270666	RippleTimeIntervals						14095.2992	5.489696880977169	148.91010864299213	0.042400000000270666	1355.2669755775137	
14100.019999999999	0.02959999999984575	RippleTimeIntervals						14100.0312	9.023266886015366	155.5352642958575	0.02959999999984575	1805.4836775120566	
14104.0	4.0	SleepStates											NREM_ThDt
14104.0	4.0	SleepStates											NREM_noRipples_ThDt
14104.714399999999	0.031199999999444117	RippleTimeIntervals						14104.732	9.663943354599628	164.59947227548182	0.031199999999444117	1783.986912301533	
14106.504799999999	0.021600000000034925	RippleTimeIntervals						14106.5152	3.5487305596394285	137.20236584266542	0.021600000000034925	1202.8482567561816	
14107.1528	0.0272000000004482	RippleTimeIntervals						14107.163999999999	6.809446788195043	161.95830793655747	0.0272000000004482	1333.8066480642433	
14108.460799999999	0.028000000000247383	RippleTimeIntervals						14108.472	6.962774775315608	169.34846015495765	0.028000000000247383	1186.5143397766722	
14111.0	5.0	SleepStates											NREM_ThDt
14111.0	5.0	SleepStates											NREM_noRipples_ThDt
14111.714399999999	0.024000000001251465	RippleTimeIntervals						14111.7272	7.307663388122268	170.12710357334194	0.024000000001251465	1257.6643160443066	
14112.872	0.028800000000046566	RippleTimeIntervals						14112.884	7.768394069466119	138.86066329173562	0.028800000000046566	1833.8975519203261	
14114.9504	0.035200000000259024	RippleTimeIntervals						14114.972	11.357596145489602	160.97120719653066	0.035200000000259024	1775.4268179009287	
14115.7896	0.030399999999644933	RippleTimeIntervals						14115.803199999998	5.178707139554244	147.96900627270566	0.030399999999644933	1401.6751247909704	
14118.0	9.0	SleepStates											NREM_ThDt
14118.0	9.0	SleepStates											NREM_noRipples_ThDt
14119.7392	0.04079999999885331	RippleTimeIntervals						14119.7632	9.720569140586509	154.62950976743343	0.04079999999885331	1978.7840201506835	
14122.774399999998	0.022400000001653098	RippleTimeIntervals						14122.7896	5.765944896923223	159.363034489497	0.022400000001653098	1254.397287906376	
